row_index,column,error_type,detail
20160,,duplicate,copy of original row 9187
20161,,duplicate,copy of original row 13645
20162,,duplicate,copy of original row 10337
20163,,duplicate,copy of original row 10082
20164,,duplicate,copy of original row 14979
20165,,duplicate,copy of original row 16418
20166,,duplicate,copy of original row 6532
20167,,duplicate,copy of original row 10821
20168,,duplicate,copy of original row 11342
20169,,duplicate,copy of original row 6343
20170,,duplicate,copy of original row 1411
20171,,duplicate,copy of original row 5756
20172,,duplicate,copy of original row 9868
20173,,duplicate,copy of original row 297
20174,,duplicate,copy of original row 9018
20175,,duplicate,copy of original row 9838
20176,,duplicate,copy of original row 12692
20177,,duplicate,copy of original row 14473
20178,,duplicate,copy of original row 11624
20179,,duplicate,copy of original row 2814
20180,,duplicate,copy of original row 12671
20181,,duplicate,copy of original row 6644
20182,,duplicate,copy of original row 4716
20183,,duplicate,copy of original row 6910
20184,,duplicate,copy of original row 15212
20185,,duplicate,copy of original row 11649
20186,,duplicate,copy of original row 12475
20187,,duplicate,copy of original row 19530
20188,,duplicate,copy of original row 7334
20189,,duplicate,copy of original row 9596
20190,,duplicate,copy of original row 11803
20191,,duplicate,copy of original row 7710
20192,,duplicate,copy of original row 13228
20193,,duplicate,copy of original row 12679
20194,,duplicate,copy of original row 1159
20195,,duplicate,copy of original row 19909
20196,,duplicate,copy of original row 3307
20197,,duplicate,copy of original row 16467
20198,,duplicate,copy of original row 10051
20199,,duplicate,copy of original row 2029
20200,,duplicate,copy of original row 16632
20201,,duplicate,copy of original row 15859
20202,,duplicate,copy of original row 12723
20203,,duplicate,copy of original row 37
20204,,duplicate,copy of original row 846
20205,,duplicate,copy of original row 7135
20206,,duplicate,copy of original row 9651
20207,,duplicate,copy of original row 19786
20208,,duplicate,copy of original row 6301
20209,,duplicate,copy of original row 14096
20210,,duplicate,copy of original row 8437
20211,,duplicate,copy of original row 10868
20212,,duplicate,copy of original row 6841
20213,,duplicate,copy of original row 419
20214,,duplicate,copy of original row 16651
20215,,duplicate,copy of original row 3092
20216,,duplicate,copy of original row 3137
20217,,duplicate,copy of original row 14564
20218,,duplicate,copy of original row 9941
20219,,duplicate,copy of original row 17683
20220,,duplicate,copy of original row 12324
20221,,duplicate,copy of original row 7200
20222,,duplicate,copy of original row 7824
20223,,duplicate,copy of original row 2636
20224,,duplicate,copy of original row 9353
20225,,duplicate,copy of original row 1822
20226,,duplicate,copy of original row 1134
20227,,duplicate,copy of original row 11277
20228,,duplicate,copy of original row 5637
20229,,duplicate,copy of original row 4539
20230,,duplicate,copy of original row 2606
20231,,duplicate,copy of original row 689
20232,,duplicate,copy of original row 2512
20233,,duplicate,copy of original row 5194
20234,,duplicate,copy of original row 10306
20235,,duplicate,copy of original row 11467
20236,,duplicate,copy of original row 10685
20237,,duplicate,copy of original row 3302
20238,,duplicate,copy of original row 394
20239,,duplicate,copy of original row 15223
20240,,duplicate,copy of original row 2511
20241,,duplicate,copy of original row 14383
20242,,duplicate,copy of original row 259
20243,,duplicate,copy of original row 4751
20244,,duplicate,copy of original row 15105
20245,,duplicate,copy of original row 16538
20246,,duplicate,copy of original row 19003
20247,,duplicate,copy of original row 17837
20248,,duplicate,copy of original row 19742
20249,,duplicate,copy of original row 12149
20250,,duplicate,copy of original row 9298
20251,,duplicate,copy of original row 11572
20252,,duplicate,copy of original row 5311
20253,,duplicate,copy of original row 4233
20254,,duplicate,copy of original row 9828
20255,,duplicate,copy of original row 3791
20256,,duplicate,copy of original row 14592
20257,,duplicate,copy of original row 18099
20258,,duplicate,copy of original row 17435
20259,,duplicate,copy of original row 13325
20260,,duplicate,copy of original row 17164
20261,,duplicate,copy of original row 13606
20262,,duplicate,copy of original row 5341
20263,,duplicate,copy of original row 5663
20264,,duplicate,copy of original row 3694
20265,,duplicate,copy of original row 16702
20266,,duplicate,copy of original row 6715
20267,,duplicate,copy of original row 977
20268,,duplicate,copy of original row 13784
20269,,duplicate,copy of original row 6473
20270,,duplicate,copy of original row 16311
20271,,duplicate,copy of original row 329
20272,,duplicate,copy of original row 9191
20273,,duplicate,copy of original row 6021
20274,,duplicate,copy of original row 17036
20275,,duplicate,copy of original row 8422
20276,,duplicate,copy of original row 9228
20277,,duplicate,copy of original row 15125
20278,,duplicate,copy of original row 12953
20279,,duplicate,copy of original row 15712
20280,,duplicate,copy of original row 10984
20281,,duplicate,copy of original row 13707
20282,,duplicate,copy of original row 9816
20283,,duplicate,copy of original row 8838
20284,,duplicate,copy of original row 15794
20285,,duplicate,copy of original row 1810
20286,,duplicate,copy of original row 6402
20287,,duplicate,copy of original row 3022
20288,,duplicate,copy of original row 17326
20289,,duplicate,copy of original row 10439
20290,,duplicate,copy of original row 9808
20291,,duplicate,copy of original row 2473
20292,,duplicate,copy of original row 16841
20293,,duplicate,copy of original row 6289
20294,,duplicate,copy of original row 10011
20295,,duplicate,copy of original row 5801
20296,,duplicate,copy of original row 4600
20297,,duplicate,copy of original row 4346
20298,,duplicate,copy of original row 16886
20299,,duplicate,copy of original row 3039
20300,,duplicate,copy of original row 1227
20301,,duplicate,copy of original row 1360
20302,,duplicate,copy of original row 16157
20303,,duplicate,copy of original row 18256
20304,,duplicate,copy of original row 12381
20305,,duplicate,copy of original row 10689
20306,,duplicate,copy of original row 14175
20307,,duplicate,copy of original row 18357
20308,,duplicate,copy of original row 12015
20309,,duplicate,copy of original row 1373
20310,,duplicate,copy of original row 9927
20311,,duplicate,copy of original row 2902
20312,,duplicate,copy of original row 7760
20313,,duplicate,copy of original row 14628
20314,,duplicate,copy of original row 7086
20315,,duplicate,copy of original row 12565
20316,,duplicate,copy of original row 14825
20317,,duplicate,copy of original row 1715
20318,,duplicate,copy of original row 18901
20319,,duplicate,copy of original row 14492
20320,,duplicate,copy of original row 11208
20321,,duplicate,copy of original row 11754
20322,,duplicate,copy of original row 3810
20323,,duplicate,copy of original row 17280
20324,,duplicate,copy of original row 14493
20325,,duplicate,copy of original row 5744
20326,,duplicate,copy of original row 1197
20327,,duplicate,copy of original row 10813
20328,,duplicate,copy of original row 15247
20329,,duplicate,copy of original row 5812
20330,,duplicate,copy of original row 19449
20331,,duplicate,copy of original row 10351
20332,,duplicate,copy of original row 6707
20333,,duplicate,copy of original row 839
20334,,duplicate,copy of original row 5604
20335,,duplicate,copy of original row 6178
20336,,duplicate,copy of original row 12845
20337,,duplicate,copy of original row 14917
20338,,duplicate,copy of original row 4138
20339,,duplicate,copy of original row 7063
20340,,duplicate,copy of original row 17577
20341,,duplicate,copy of original row 9629
20342,,duplicate,copy of original row 12844
20343,,duplicate,copy of original row 1988
20344,,duplicate,copy of original row 5280
20345,,duplicate,copy of original row 374
20346,,duplicate,copy of original row 4756
20347,,duplicate,copy of original row 10579
20348,,duplicate,copy of original row 15653
20349,,duplicate,copy of original row 19922
20350,,duplicate,copy of original row 2548
20351,,duplicate,copy of original row 6129
20352,,duplicate,copy of original row 5662
20353,,duplicate,copy of original row 3469
20354,,duplicate,copy of original row 11632
20355,,duplicate,copy of original row 4723
20356,,duplicate,copy of original row 15879
20357,,duplicate,copy of original row 12045
20358,,duplicate,copy of original row 1966
20359,,duplicate,copy of original row 202
20360,,duplicate,copy of original row 18321
20361,,duplicate,copy of original row 10990
20362,,duplicate,copy of original row 18334
20363,,duplicate,copy of original row 978
20364,,duplicate,copy of original row 418
20365,,duplicate,copy of original row 13969
20366,,duplicate,copy of original row 6261
20367,,duplicate,copy of original row 19629
20368,,duplicate,copy of original row 4614
20369,,duplicate,copy of original row 3253
20370,,duplicate,copy of original row 7145
20371,,duplicate,copy of original row 7462
20372,,duplicate,copy of original row 13035
20373,,duplicate,copy of original row 18485
20374,,duplicate,copy of original row 9048
20375,,duplicate,copy of original row 9880
20376,,duplicate,copy of original row 1231
20377,,duplicate,copy of original row 11780
20378,,duplicate,copy of original row 9375
20379,,duplicate,copy of original row 8073
20380,,duplicate,copy of original row 8902
20381,,duplicate,copy of original row 14061
20382,,duplicate,copy of original row 4241
20383,,duplicate,copy of original row 8696
20384,,duplicate,copy of original row 9620
20385,,duplicate,copy of original row 5288
20386,,duplicate,copy of original row 72
20387,,duplicate,copy of original row 9001
20388,,duplicate,copy of original row 19802
20389,,duplicate,copy of original row 4963
20390,,duplicate,copy of original row 15197
20391,,duplicate,copy of original row 17506
20392,,duplicate,copy of original row 4632
20393,,duplicate,copy of original row 1002
20394,,duplicate,copy of original row 7595
20395,,duplicate,copy of original row 19195
20396,,duplicate,copy of original row 13716
20397,,duplicate,copy of original row 2801
20398,,duplicate,copy of original row 13462
20399,,duplicate,copy of original row 10255
20400,,duplicate,copy of original row 3573
20401,,duplicate,copy of original row 5056
20402,,duplicate,copy of original row 5448
20403,,duplicate,copy of original row 2249
20404,,duplicate,copy of original row 5864
20405,,duplicate,copy of original row 5697
20406,,duplicate,copy of original row 9389
20407,,duplicate,copy of original row 15891
20408,,duplicate,copy of original row 1438
20409,,duplicate,copy of original row 13708
20410,,duplicate,copy of original row 16640
20411,,duplicate,copy of original row 16415
20412,,duplicate,copy of original row 5768
20413,,duplicate,copy of original row 15349
20414,,duplicate,copy of original row 16658
20415,,duplicate,copy of original row 10470
20416,,duplicate,copy of original row 19341
20417,,duplicate,copy of original row 4422
20418,,duplicate,copy of original row 5710
20419,,duplicate,copy of original row 5837
20420,,duplicate,copy of original row 19287
20421,,duplicate,copy of original row 736
20422,,duplicate,copy of original row 16500
20423,,duplicate,copy of original row 11476
20424,,duplicate,copy of original row 18289
20425,,duplicate,copy of original row 12090
20426,,duplicate,copy of original row 13257
20427,,duplicate,copy of original row 17185
20428,,duplicate,copy of original row 16561
20429,,duplicate,copy of original row 14876
20430,,duplicate,copy of original row 4279
20431,,duplicate,copy of original row 5325
20432,,duplicate,copy of original row 2490
20433,,duplicate,copy of original row 3008
20434,,duplicate,copy of original row 18188
20435,,duplicate,copy of original row 11844
20436,,duplicate,copy of original row 13844
20437,,duplicate,copy of original row 6749
20438,,duplicate,copy of original row 8033
20439,,duplicate,copy of original row 10451
20440,,duplicate,copy of original row 7919
20441,,duplicate,copy of original row 3373
20442,,duplicate,copy of original row 4920
20443,,duplicate,copy of original row 16508
20444,,duplicate,copy of original row 3207
20445,,duplicate,copy of original row 6216
20446,,duplicate,copy of original row 16404
20447,,duplicate,copy of original row 7834
20448,,duplicate,copy of original row 18965
20449,,duplicate,copy of original row 1903
20450,,duplicate,copy of original row 8048
20451,,duplicate,copy of original row 16976
